"id","src","route","toll.express","time.express","reliability.express","toll.freeway","time.freeway","reliability.freeway","occupance","size","sex","flexibility","distance","commute","age3050","income"
249294,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,7,"male","no",60,"yes","yes","high"
291171,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,5,"female","no",86,"yes","yes","high"
291171,"bs","freeway",2,-5,0,0,0,0,1,5,"female","no",86,"yes","yes","high"
291171,"bs","express",3,-20,-0.349999994039536,0,0,0,1,5,"female","no",86,"yes","yes","high"
291171,"bs","freeway",2,-20,0,0,0,0,1,5,"female","no",86,"yes","yes","high"
291171,"bs","express",3,-10,-0.349999994039536,0,0,0,1,5,"female","no",86,"yes","yes","high"
291171,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,5,"female","no",86,"yes","yes","high"
291171,"bs","express",2,-10,-0.349999994039536,0,0,0,1,5,"female","no",86,"yes","yes","high"
291171,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,5,"female","no",86,"yes","yes","high"
307808,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,5,"female","yes",9,"yes","no","low"
307808,"bs","freeway",2,-5,0,0,0,0,1,5,"female","yes",9,"yes","no","low"
307808,"bs","freeway",3,-20,-0.349999994039536,0,0,0,1,5,"female","yes",9,"yes","no","low"
307808,"bs","freeway",2,-20,0,0,0,0,1,5,"female","yes",9,"yes","no","low"
307808,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,5,"female","yes",9,"yes","no","low"
307808,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,5,"female","yes",9,"yes","no","low"
307808,"bs","freeway",2,-10,-0.349999994039536,0,0,0,1,5,"female","yes",9,"yes","no","low"
307808,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,5,"female","yes",9,"yes","no","low"
439231,"bs","express",2,-5,0,0,0,0,1,3,"female","yes",11,"yes","no","low"
439231,"bs","express",3,-20,-0.349999994039536,0,0,0,1,3,"female","yes",11,"yes","no","low"
439231,"bs","express",2,-20,0,0,0,0,1,3,"female","yes",11,"yes","no","low"
439231,"bs","express",3,-10,-0.349999994039536,0,0,0,1,3,"female","yes",11,"yes","no","low"
439231,"bs","express",3.75,-5,-0.150000005960464,0,0,0,1,3,"female","yes",11,"yes","no","low"
439231,"bs","express",2,-10,-0.349999994039536,0,0,0,1,3,"female","yes",11,"yes","no","low"
439231,"bs","express",3,-20,-0.150000005960464,0,0,0,1,3,"female","yes",11,"yes","no","low"
455327,"bs","express",3.75,-10,-0.150000005960464,0,0,0,1,3,"male","yes",43.8999977111816,"yes","yes","low"
455327,"bs","freeway",2,-5,0,0,0,0,1,3,"male","yes",43.8999977111816,"yes","yes","low"
455327,"bs","express",3,-20,-0.349999994039536,0,0,0,1,3,"male","yes",43.8999977111816,"yes","yes","low"
455327,"bs","express",2,-20,0,0,0,0,1,3,"male","yes",43.8999977111816,"yes","yes","low"
455327,"bs","express",3,-10,-0.349999994039536,0,0,0,1,3,"male","yes",43.8999977111816,"yes","yes","low"
455327,"bs","express",3.75,-5,-0.150000005960464,0,0,0,1,3,"male","yes",43.8999977111816,"yes","yes","low"
455327,"bs","express",2,-10,-0.349999994039536,0,0,0,1,3,"male","yes",43.8999977111816,"yes","yes","low"
455327,"bs","express",3,-20,-0.150000005960464,0,0,0,1,3,"male","yes",43.8999977111816,"yes","yes","low"
471153,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,1,"female","no",40,"yes","no","med"
471153,"bs","freeway",2,-5,0,0,0,0,1,1,"female","no",40,"yes","no","med"
471153,"bs","express",3,-20,-0.349999994039536,0,0,0,1,1,"female","no",40,"yes","no","med"
471153,"bs","freeway",2,-20,0,0,0,0,1,1,"female","no",40,"yes","no","med"
471153,"bs","express",3,-10,-0.349999994039536,0,0,0,1,1,"female","no",40,"yes","no","med"
471153,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,1,"female","no",40,"yes","no","med"
471153,"bs","express",2,-10,-0.349999994039536,0,0,0,1,1,"female","no",40,"yes","no","med"
471153,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,1,"female","no",40,"yes","no","med"
474217,"bs","express",3.75,-10,-0.150000005960464,0,0,0,1,4,"female","no",56,"yes","yes","low"
474217,"bs","express",2,-5,0,0,0,0,1,4,"female","no",56,"yes","yes","low"
474217,"bs","express",3,-20,-0.349999994039536,0,0,0,1,4,"female","no",56,"yes","yes","low"
474217,"bs","express",2,-20,0,0,0,0,1,4,"female","no",56,"yes","yes","low"
474217,"bs","express",3,-10,-0.349999994039536,0,0,0,1,4,"female","no",56,"yes","yes","low"
474217,"bs","express",3.75,-5,-0.150000005960464,0,0,0,1,4,"female","no",56,"yes","yes","low"
474217,"bs","express",2,-10,-0.349999994039536,0,0,0,1,4,"female","no",56,"yes","yes","low"
474217,"bs","express",3,-20,-0.150000005960464,0,0,0,1,4,"female","no",56,"yes","yes","low"
542886,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,5,"female","yes",40.3000030517578,"yes","yes","low"
542886,"bs","freeway",2,-5,0,0,0,0,1,5,"female","yes",40.3000030517578,"yes","yes","low"
542886,"bs","express",3,-20,-0.349999994039536,0,0,0,1,5,"female","yes",40.3000030517578,"yes","yes","low"
542886,"bs","express",2,-20,0,0,0,0,1,5,"female","yes",40.3000030517578,"yes","yes","low"
542886,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,5,"female","yes",40.3000030517578,"yes","yes","low"
542886,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,5,"female","yes",40.3000030517578,"yes","yes","low"
542886,"bs","express",2,-10,-0.349999994039536,0,0,0,1,5,"female","yes",40.3000030517578,"yes","yes","low"
542886,"bs","express",3,-20,-0.150000005960464,0,0,0,1,5,"female","yes",40.3000030517578,"yes","yes","low"
560116,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,2,"male","yes",20,"yes","yes","low"
560116,"bs","freeway",2,-5,0,0,0,0,1,2,"male","yes",20,"yes","yes","low"
560116,"bs","freeway",3,-20,-0.349999994039536,0,0,0,1,2,"male","yes",20,"yes","yes","low"
560116,"bs","express",2,-20,0,0,0,0,1,2,"male","yes",20,"yes","yes","low"
560116,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,2,"male","yes",20,"yes","yes","low"
560116,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,2,"male","yes",20,"yes","yes","low"
560116,"bs","express",2,-10,-0.349999994039536,0,0,0,1,2,"male","yes",20,"yes","yes","low"
560116,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,2,"male","yes",20,"yes","yes","low"
569769,"bs","express",3.75,-10,-0.150000005960464,0,0,0,1,3,"female","no",45,"yes","yes","low"
569769,"bs","freeway",2,-5,0,0,0,0,1,3,"female","no",45,"yes","yes","low"
569769,"bs","express",3,-20,-0.349999994039536,0,0,0,1,3,"female","no",45,"yes","yes","low"
569769,"bs","express",2,-20,0,0,0,0,1,3,"female","no",45,"yes","yes","low"
569769,"bs","express",3,-10,-0.349999994039536,0,0,0,1,3,"female","no",45,"yes","yes","low"
569769,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,3,"female","no",45,"yes","yes","low"
569769,"bs","express",2,-10,-0.349999994039536,0,0,0,1,3,"female","no",45,"yes","yes","low"
569769,"bs","express",3,-20,-0.150000005960464,0,0,0,1,3,"female","no",45,"yes","yes","low"
633314,"bs","express",1.875,-10,-0.150000005960464,0,0,0,6,4,"female","no",25,"yes","yes","med"
633314,"bs","express",1,-5,0,0,0,0,6,4,"female","no",25,"yes","yes","med"
633314,"bs","express",1.5,-20,-0.349999994039536,0,0,0,6,4,"female","no",25,"yes","yes","med"
633314,"bs","express",1,-20,0,0,0,0,6,4,"female","no",25,"yes","yes","med"
633314,"bs","express",1.5,-10,-0.349999994039536,0,0,0,6,4,"female","no",25,"yes","yes","med"
633314,"bs","express",1.875,-5,-0.150000005960464,0,0,0,6,4,"female","no",25,"yes","yes","med"
633314,"bs","express",1,-10,-0.349999994039536,0,0,0,6,4,"female","no",25,"yes","yes","med"
633314,"bs","express",1.5,-20,-0.150000005960464,0,0,0,6,4,"female","no",25,"yes","yes","med"
634280,"bs","express",3.75,-10,-0.150000005960464,0,0,0,1,4,"male","no",61.6666717529297,"yes","yes","med"
634280,"bs","express",2,-5,0,0,0,0,1,4,"male","no",61.6666717529297,"yes","yes","med"
634280,"bs","express",3,-20,-0.349999994039536,0,0,0,1,4,"male","no",61.6666717529297,"yes","yes","med"
634280,"bs","express",2,-20,0,0,0,0,1,4,"male","no",61.6666717529297,"yes","yes","med"
634280,"bs","express",3,-10,-0.349999994039536,0,0,0,1,4,"male","no",61.6666717529297,"yes","yes","med"
634280,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,4,"male","no",61.6666717529297,"yes","yes","med"
634280,"bs","express",2,-10,-0.349999994039536,0,0,0,1,4,"male","no",61.6666717529297,"yes","yes","med"
634280,"bs","express",3,-20,-0.150000005960464,0,0,0,1,4,"male","no",61.6666717529297,"yes","yes","med"
690688,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,4,"female","no",60,"yes","yes","low"
690688,"bs","freeway",2,-5,0,0,0,0,1,4,"female","no",60,"yes","yes","low"
690688,"bs","freeway",3,-20,-0.349999994039536,0,0,0,1,4,"female","no",60,"yes","yes","low"
690688,"bs","freeway",2,-20,0,0,0,0,1,4,"female","no",60,"yes","yes","low"
690688,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,4,"female","no",60,"yes","yes","low"
690688,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,4,"female","no",60,"yes","yes","low"
690688,"bs","freeway",2,-10,-0.349999994039536,0,0,0,1,4,"female","no",60,"yes","yes","low"
690688,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,4,"female","no",60,"yes","yes","low"
710274,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,2,"male","yes",20.6999988555908,"yes","no","med"
710274,"bs","freeway",2,-5,0,0,0,0,1,2,"male","yes",20.6999988555908,"yes","no","med"
710274,"bs","freeway",3,-20,-0.349999994039536,0,0,0,1,2,"male","yes",20.6999988555908,"yes","no","med"
710274,"bs","express",2,-20,0,0,0,0,1,2,"male","yes",20.6999988555908,"yes","no","med"
710274,"bs","express",3,-10,-0.349999994039536,0,0,0,1,2,"male","yes",20.6999988555908,"yes","no","med"
710274,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,2,"male","yes",20.6999988555908,"yes","no","med"
710274,"bs","express",2,-10,-0.349999994039536,0,0,0,1,2,"male","yes",20.6999988555908,"yes","no","med"
710274,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,2,"male","yes",20.6999988555908,"yes","no","med"
786870,"bs","freeway",1.875,-10,-0.150000005960464,0,0,0,4,5,"female","no",18,"yes","yes","high"
786870,"bs","freeway",1,-5,0,0,0,0,4,5,"female","no",18,"yes","yes","high"
786870,"bs","express",1.5,-20,-0.349999994039536,0,0,0,4,5,"female","no",18,"yes","yes","high"
786870,"bs","freeway",1,-20,0,0,0,0,4,5,"female","no",18,"yes","yes","high"
786870,"bs","express",1.5,-10,-0.349999994039536,0,0,0,4,5,"female","no",18,"yes","yes","high"
786870,"bs","freeway",1.875,-5,-0.150000005960464,0,0,0,4,5,"female","no",18,"yes","yes","high"
786870,"bs","express",1,-10,-0.349999994039536,0,0,0,4,5,"female","no",18,"yes","yes","high"
786870,"bs","express",1.5,-20,-0.150000005960464,0,0,0,4,5,"female","no",18,"yes","yes","high"
796200,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,3,"female","yes",28,"yes","no","low"
796200,"bs","freeway",2,-5,0,0,0,0,1,3,"female","yes",28,"yes","no","low"
796200,"bs","freeway",3,-20,-0.349999994039536,0,0,0,1,3,"female","yes",28,"yes","no","low"
796200,"bs","express",2,-20,0,0,0,0,1,3,"female","yes",28,"yes","no","low"
796200,"bs","express",3,-10,-0.349999994039536,0,0,0,1,3,"female","yes",28,"yes","no","low"
796200,"bs","express",3.75,-5,-0.150000005960464,0,0,0,1,3,"female","yes",28,"yes","no","low"
796200,"bs","express",2,-10,-0.349999994039536,0,0,0,1,3,"female","yes",28,"yes","no","low"
796200,"bs","express",3,-20,-0.150000005960464,0,0,0,1,3,"female","yes",28,"yes","no","low"
807962,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,4,"female","yes",53.5799980163574,"yes","no","med"
807962,"bs","freeway",2,-5,0,0,0,0,1,4,"female","yes",53.5799980163574,"yes","no","med"
807962,"bs","freeway",3,-20,-0.349999994039536,0,0,0,1,4,"female","yes",53.5799980163574,"yes","no","med"
807962,"bs","freeway",2,-20,0,0,0,0,1,4,"female","yes",53.5799980163574,"yes","no","med"
807962,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,4,"female","yes",53.5799980163574,"yes","no","med"
807962,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,4,"female","yes",53.5799980163574,"yes","no","med"
807962,"bs","freeway",2,-10,-0.349999994039536,0,0,0,1,4,"female","yes",53.5799980163574,"yes","no","med"
807962,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,4,"female","yes",53.5799980163574,"yes","no","med"
814111,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,6,"male","yes",13,"yes","yes","low"
814111,"bs","freeway",2,-5,0,0,0,0,1,6,"male","yes",13,"yes","yes","low"
814111,"bs","express",3,-20,-0.349999994039536,0,0,0,1,6,"male","yes",13,"yes","yes","low"
814111,"bs","express",2,-20,0,0,0,0,1,6,"male","yes",13,"yes","yes","low"
814111,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,6,"male","yes",13,"yes","yes","low"
814111,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,6,"male","yes",13,"yes","yes","low"
814111,"bs","freeway",2,-10,-0.349999994039536,0,0,0,1,6,"male","yes",13,"yes","yes","low"
814111,"bs","express",3,-20,-0.150000005960464,0,0,0,1,6,"male","yes",13,"yes","yes","low"
815524,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,3,"male","no",41.5,"yes","no","low"
815524,"bs","freeway",2,-5,0,0,0,0,1,3,"male","no",41.5,"yes","no","low"
815524,"bs","express",3,-20,-0.349999994039536,0,0,0,1,3,"male","no",41.5,"yes","no","low"
815524,"bs","express",2,-20,0,0,0,0,1,3,"male","no",41.5,"yes","no","low"
815524,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,3,"male","no",41.5,"yes","no","low"
815524,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,3,"male","no",41.5,"yes","no","low"
815524,"bs","freeway",2,-10,-0.349999994039536,0,0,0,1,3,"male","no",41.5,"yes","no","low"
815524,"bs","express",3,-20,-0.150000005960464,0,0,0,1,3,"male","no",41.5,"yes","no","low"
1038886,"bs","express",3.75,-10,-0.150000005960464,0,0,0,1,4,"male","yes",13,"yes","yes","med"
1038886,"bs","express",2,-5,0,0,0,0,1,4,"male","yes",13,"yes","yes","med"
1038886,"bs","express",3,-20,-0.349999994039536,0,0,0,1,4,"male","yes",13,"yes","yes","med"
1038886,"bs","express",2,-20,0,0,0,0,1,4,"male","yes",13,"yes","yes","med"
1038886,"bs","express",3,-10,-0.349999994039536,0,0,0,1,4,"male","yes",13,"yes","yes","med"
1038886,"bs","express",3.75,-5,-0.150000005960464,0,0,0,1,4,"male","yes",13,"yes","yes","med"
1038886,"bs","express",2,-10,-0.349999994039536,0,0,0,1,4,"male","yes",13,"yes","yes","med"
1038886,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,4,"male","yes",13,"yes","yes","med"
1051344,"bs","express",3.75,-10,-0.150000005960464,0,0,0,1,3,"male","yes",32,"yes","no","low"
1051344,"bs","freeway",2,-5,0,0,0,0,1,3,"male","yes",32,"yes","no","low"
1051344,"bs","express",3,-20,-0.349999994039536,0,0,0,1,3,"male","yes",32,"yes","no","low"
1051344,"bs","express",2,-20,0,0,0,0,1,3,"male","yes",32,"yes","no","low"
1051344,"bs","express",3,-10,-0.349999994039536,0,0,0,1,3,"male","yes",32,"yes","no","low"
1051344,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,3,"male","yes",32,"yes","no","low"
1051344,"bs","express",2,-10,-0.349999994039536,0,0,0,1,3,"male","yes",32,"yes","no","low"
1051344,"bs","express",3,-20,-0.150000005960464,0,0,0,1,3,"male","yes",32,"yes","no","low"
1222508,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,2,"female","no",31,"yes","no","low"
1222508,"bs","freeway",2,-5,0,0,0,0,1,2,"female","no",31,"yes","no","low"
1222508,"bs","freeway",3,-20,-0.349999994039536,0,0,0,1,2,"female","no",31,"yes","no","low"
1222508,"bs","express",2,-20,0,0,0,0,1,2,"female","no",31,"yes","no","low"
1222508,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,2,"female","no",31,"yes","no","low"
1222508,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,2,"female","no",31,"yes","no","low"
1222508,"bs","express",2,-10,-0.349999994039536,0,0,0,1,2,"female","no",31,"yes","no","low"
1222508,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,2,"female","no",31,"yes","no","low"
1222867,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,3,"male","no",53,"yes","yes","low"
1222867,"bs","freeway",2,-5,0,0,0,0,1,3,"male","no",53,"yes","yes","low"
1222867,"bs","freeway",3,-20,-0.349999994039536,0,0,0,1,3,"male","no",53,"yes","yes","low"
1222867,"bs","freeway",2,-20,0,0,0,0,1,3,"male","no",53,"yes","yes","low"
1222867,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,3,"male","no",53,"yes","yes","low"
1222867,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,3,"male","no",53,"yes","yes","low"
1222867,"bs","freeway",2,-10,-0.349999994039536,0,0,0,1,3,"male","no",53,"yes","yes","low"
1222867,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,3,"male","no",53,"yes","yes","low"
1235782,"bs","express",3.75,-10,-0.150000005960464,0,0,0,2,2,"male","yes",45,"yes","no","low"
1235782,"bs","express",2,-5,0,0,0,0,2,2,"male","yes",45,"yes","no","low"
1235782,"bs","express",3,-20,-0.349999994039536,0,0,0,2,2,"male","yes",45,"yes","no","low"
1235782,"bs","express",2,-20,0,0,0,0,2,2,"male","yes",45,"yes","no","low"
1235782,"bs","express",3,-10,-0.349999994039536,0,0,0,2,2,"male","yes",45,"yes","no","low"
1235782,"bs","express",3.75,-5,-0.150000005960464,0,0,0,2,2,"male","yes",45,"yes","no","low"
1235782,"bs","express",2,-10,-0.349999994039536,0,0,0,2,2,"male","yes",45,"yes","no","low"
1235782,"bs","express",3,-20,-0.150000005960464,0,0,0,2,2,"male","yes",45,"yes","no","low"
1245020,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,4,"male","yes",22,"yes","yes","low"
1245020,"bs","freeway",2,-5,0,0,0,0,1,4,"male","yes",22,"yes","yes","low"
1245020,"bs","express",3,-20,-0.349999994039536,0,0,0,1,4,"male","yes",22,"yes","yes","low"
1245020,"bs","express",2,-20,0,0,0,0,1,4,"male","yes",22,"yes","yes","low"
1245020,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,4,"male","yes",22,"yes","yes","low"
1245020,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,4,"male","yes",22,"yes","yes","low"
1245020,"bs","freeway",2,-10,-0.349999994039536,0,0,0,1,4,"male","yes",22,"yes","yes","low"
1245020,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,4,"male","yes",22,"yes","yes","low"
1294224,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,2,"male","yes",54,"yes","no","low"
1294224,"bs","freeway",2,-5,0,0,0,0,1,2,"male","yes",54,"yes","no","low"
1294224,"bs","express",3,-20,-0.349999994039536,0,0,0,1,2,"male","yes",54,"yes","no","low"
1294224,"bs","freeway",2,-20,0,0,0,0,1,2,"male","yes",54,"yes","no","low"
1294224,"bs","express",3,-10,-0.349999994039536,0,0,0,1,2,"male","yes",54,"yes","no","low"
1294224,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,2,"male","yes",54,"yes","no","low"
1294224,"bs","express",2,-10,-0.349999994039536,0,0,0,1,2,"male","yes",54,"yes","no","low"
1294224,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,2,"male","yes",54,"yes","no","low"
1547228,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,5,"female","no",55,"yes","yes","low"
1547228,"bs","freeway",2,-5,0,0,0,0,1,5,"female","no",55,"yes","yes","low"
1547228,"bs","freeway",3,-20,-0.349999994039536,0,0,0,1,5,"female","no",55,"yes","yes","low"
1547228,"bs","freeway",2,-20,0,0,0,0,1,5,"female","no",55,"yes","yes","low"
1547228,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,5,"female","no",55,"yes","yes","low"
1547228,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,5,"female","no",55,"yes","yes","low"
1547228,"bs","freeway",2,-10,-0.349999994039536,0,0,0,1,5,"female","no",55,"yes","yes","low"
1547228,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,5,"female","no",55,"yes","yes","low"
1576209,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,6,"male","no",81,"yes","yes","low"
1576209,"bs","freeway",2,-5,0,0,0,0,1,6,"male","no",81,"yes","yes","low"
1576209,"bs","freeway",3,-20,-0.349999994039536,0,0,0,1,6,"male","no",81,"yes","yes","low"
1576209,"bs","freeway",2,-20,0,0,0,0,1,6,"male","no",81,"yes","yes","low"
1576209,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,6,"male","no",81,"yes","yes","low"
1576209,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,6,"male","no",81,"yes","yes","low"
1576209,"bs","freeway",2,-10,-0.349999994039536,0,0,0,1,6,"male","no",81,"yes","yes","low"
1576209,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,6,"male","no",81,"yes","yes","low"
1578449,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,4,"male","no",69.5999984741211,"yes","yes","low"
1578449,"bs","freeway",2,-5,0,0,0,0,1,4,"male","no",69.5999984741211,"yes","yes","low"
1578449,"bs","express",3,-20,-0.349999994039536,0,0,0,1,4,"male","no",69.5999984741211,"yes","yes","low"
1578449,"bs","freeway",2,-20,0,0,0,0,1,4,"male","no",69.5999984741211,"yes","yes","low"
1578449,"bs","express",3,-10,-0.349999994039536,0,0,0,1,4,"male","no",69.5999984741211,"yes","yes","low"
1578449,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,4,"male","no",69.5999984741211,"yes","yes","low"
1578449,"bs","express",2,-10,-0.349999994039536,0,0,0,1,4,"male","no",69.5999984741211,"yes","yes","low"
1578449,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,4,"male","no",69.5999984741211,"yes","yes","low"
1594199,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,4,"male","no",75,"yes","yes","low"
1594199,"bs","freeway",2,-5,0,0,0,0,1,4,"male","no",75,"yes","yes","low"
1594199,"bs","freeway",3,-20,-0.349999994039536,0,0,0,1,4,"male","no",75,"yes","yes","low"
1594199,"bs","freeway",2,-20,0,0,0,0,1,4,"male","no",75,"yes","yes","low"
1594199,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,4,"male","no",75,"yes","yes","low"
1594199,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,4,"male","no",75,"yes","yes","low"
1594199,"bs","freeway",2,-10,-0.349999994039536,0,0,0,1,4,"male","no",75,"yes","yes","low"
1594199,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,4,"male","no",75,"yes","yes","low"
1608254,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,7,"male","yes",33.1666641235352,"yes","yes","low"
1608254,"bs","freeway",2,-5,0,0,0,0,1,7,"male","yes",33.1666641235352,"yes","yes","low"
1608254,"bs","express",3,-20,-0.349999994039536,0,0,0,1,7,"male","yes",33.1666641235352,"yes","yes","low"
1608254,"bs","express",2,-20,0,0,0,0,1,7,"male","yes",33.1666641235352,"yes","yes","low"
1608254,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,7,"male","yes",33.1666641235352,"yes","yes","low"
1608254,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,7,"male","yes",33.1666641235352,"yes","yes","low"
1608254,"bs","freeway",2,-10,-0.349999994039536,0,0,0,1,7,"male","yes",33.1666641235352,"yes","yes","low"
1608254,"bs","express",3,-20,-0.150000005960464,0,0,0,1,7,"male","yes",33.1666641235352,"yes","yes","low"
1640411,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,7,"female","no",42,"yes","yes","low"
1640411,"bs","freeway",2,-5,0,0,0,0,1,7,"female","no",42,"yes","yes","low"
1640411,"bs","freeway",3,-20,-0.349999994039536,0,0,0,1,7,"female","no",42,"yes","yes","low"
1640411,"bs","freeway",2,-20,0,0,0,0,1,7,"female","no",42,"yes","yes","low"
1640411,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,7,"female","no",42,"yes","yes","low"
1640411,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,7,"female","no",42,"yes","yes","low"
1640411,"bs","freeway",2,-10,-0.349999994039536,0,0,0,1,7,"female","no",42,"yes","yes","low"
1640411,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,7,"female","no",42,"yes","yes","low"
1670547,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,1,"male","no",22,"yes","yes","low"
1670547,"bs","freeway",2,-5,0,0,0,0,1,1,"male","no",22,"yes","yes","low"
1670547,"bs","freeway",3,-20,-0.349999994039536,0,0,0,1,1,"male","no",22,"yes","yes","low"
1670547,"bs","freeway",2,-20,0,0,0,0,1,1,"male","no",22,"yes","yes","low"
1670547,"bs","freeway",3,-10,-0.349999994039536,0,0,0,1,1,"male","no",22,"yes","yes","low"
1670547,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,1,"male","no",22,"yes","yes","low"
1670547,"bs","freeway",2,-10,-0.349999994039536,0,0,0,1,1,"male","no",22,"yes","yes","low"
1670547,"bs","freeway",3,-20,-0.150000005960464,0,0,0,1,1,"male","no",22,"yes","yes","low"
1763003,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,4,"male","yes",34,"yes","yes","med"
1763003,"bs","freeway",2,-5,0,0,0,0,1,4,"male","yes",34,"yes","yes","med"
1763003,"bs","express",3,-20,-0.349999994039536,0,0,0,1,4,"male","yes",34,"yes","yes","med"
1763003,"bs","freeway",2,-20,0,0,0,0,1,4,"male","yes",34,"yes","yes","med"
1763003,"bs","express",3,-10,-0.349999994039536,0,0,0,1,4,"male","yes",34,"yes","yes","med"
1763003,"bs","freeway",3.75,-5,-0.150000005960464,0,0,0,1,4,"male","yes",34,"yes","yes","med"
1763003,"bs","express",2,-10,-0.349999994039536,0,0,0,1,4,"male","yes",34,"yes","yes","med"
1763003,"bs","express",3,-20,-0.150000005960464,0,0,0,1,4,"male","yes",34,"yes","yes","med"
1846015,"bs","freeway",3.75,-10,-0.150000005960464,0,0,0,1,1,"male","no",20,"yes","no","low"
1846015,"bs","freeway",2,-5,0,0,0,0,1,1,"male","no",20,"yes","no","low"
1846015,"bs","freeway",3,-20,-0.349999994039536,0,0,0,1,1,"male","no",20,"yes","no","low"
1846015,"bs","freeway",2,-20,0,0,0,0,1,1,"male","no",20,"yes","no","low"
